completion_time,src,start,column,validator,completed,type,samples,block_id,messages,hops,id,row,num_messages
262,36093602753225695073056342998991212823352056071849651795082108548812171441038,24001,,yes,yes,RandomSamplingOperation,71,1,190728|190729|190730|190731|190732|190733|190734|190735|190736|190737|190738|376599|376600|376601|376602|376603|376604|376605|,0,254,,18
192,81369626915381206686123294800870750548857161636807104342760885069864211144176,24001,0,yes,yes,ValidatorSamplingOperation,100,1,190739|376442|376443|,0,255,60,3
148,81369626915381206686123294800870750548857161636807104342760885069864211144176,24001,40,yes,yes,ValidatorSamplingOperation,100,1,190740|,0,256,0,1
254,81369626915381206686123294800870750548857161636807104342760885069864211144176,24001,0,yes,yes,ValidatorSamplingOperation,100,1,190741|190742|190743|376440|376441|,0,257,31,5
142,81369626915381206686123294800870750548857161636807104342760885069864211144176,24001,84,yes,yes,ValidatorSamplingOperation,100,1,190744|346411|346412|,0,258,0,3
330,81369626915381206686123294800870750548857161636807104342760885069864211144176,24001,,yes,yes,RandomSamplingOperation,73,1,190745|190746|190747|190748|190749|190750|190751|190752|190753|190754|190755|376627|376628|376629|376630|376631|376632|376633|376634|,0,259,,19
378,62101433460086714777742258717986077936219151512656858979668212515437770683208,24001,,no,yes,RandomSamplingOperation,73,1,190756|190757|190758|190759|190760|190761|190762|190763|190764|190765|376712|376713|376714|376715|376716|376717|376718|376719|376720|376721|,0,260,,20
270,90511429851826879211065261274096806209361290076668493692964796275875003980641,24001,,no,yes,RandomSamplingOperation,73,1,190766|190767|190768|190769|190770|190771|190772|190773|190774|190775|190776|190777|376723|376724|376725|376726|376727|376728|376729|,0,261,,19
138,107758395224189915966009929936085500083576551061330295183245479691742702859344,24001,0,yes,yes,ValidatorSamplingOperation,100,1,190778|371934|371935|,0,262,80,3
224,107758395224189915966009929936085500083576551061330295183245479691742702859344,24001,82,yes,yes,ValidatorSamplingOperation,100,1,190779|190780|376514|376515|,0,263,0,4
214,107758395224189915966009929936085500083576551061330295183245479691742702859344,24001,0,yes,yes,ValidatorSamplingOperation,100,1,190781|343360|343361|,0,264,12,3
214,107758395224189915966009929936085500083576551061330295183245479691742702859344,24001,8,yes,yes,ValidatorSamplingOperation,100,1,190782|343335|343336|,0,265,0,3
312,107758395224189915966009929936085500083576551061330295183245479691742702859344,24001,,yes,yes,RandomSamplingOperation,72,1,190783|190784|190785|190786|190787|190788|190789|190790|190791|190792|190793|376654|376655|376656|376657|376658|376659|376660|,0,266,,18
262,112865437415906332786328398388168845416308980718933860169122309032360379224223,24001,,no,yes,RandomSamplingOperation,71,1,275328|275329|275330|275331|275332|275333|275334|275335|275336|275337|376699|376700|376701|376702|376703|376704|376705|376706|376707|,0,267,,19
210,21444763903864228777611728735683311458635985122844023709586719375032296896384,24001,0,yes,no,ValidatorSamplingOperation,36,1,275338|275339|357198|357199|,0,268,31,4
282,21444763903864228777611728735683311458635985122844023709586719375032296896384,24001,41,yes,yes,ValidatorSamplingOperation,100,1,275340|376497|376498|,0,269,0,3
250,21444763903864228777611728735683311458635985122844023709586719375032296896384,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275341|376461|376462|,0,270,5,3
180,21444763903864228777611728735683311458635985122844023709586719375032296896384,24001,86,yes,yes,ValidatorSamplingOperation,100,1,275342|371488|371489|,0,271,0,3
522,21444763903864228777611728735683311458635985122844023709586719375032296896384,24001,,yes,no,RandomSamplingOperation,71,1,275343|275344|275345|275346|275347|275348|275349|275350|275351|275352|275353|376534|376535|376536|376537|376538|376539|376540|377118|377119|377120|377121|,0,272,,22
136,20834994022199432358117239076087879786734224697014068324550418630164266292172,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275354|275355|363412|363413|,0,273,90,4
150,20834994022199432358117239076087879786734224697014068324550418630164266292172,24001,22,yes,yes,ValidatorSamplingOperation,100,1,275356|376448|376449|,0,274,0,3
150,20834994022199432358117239076087879786734224697014068324550418630164266292172,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275357|,0,275,67,1
356,20834994022199432358117239076087879786734224697014068324550418630164266292172,24001,17,yes,yes,ValidatorSamplingOperation,100,1,275358|376522|376523|,0,276,0,3
324,20834994022199432358117239076087879786734224697014068324550418630164266292172,24001,,yes,yes,RandomSamplingOperation,72,1,275359|275360|275361|275362|275363|275364|275365|275366|275367|275368|376545|376546|376547|376548|376549|376550|376551|,0,277,,17
260,107442146857094918533505676591216762960158330958637723605132424179098757693914,24001,,no,yes,RandomSamplingOperation,75,1,275369|275370|275371|275372|275373|275374|275375|275376|275377|275378|376752|376753|376754|376755|376756|376757|376758|,0,278,,17
198,71896941978754809488137974348151998693205792533709324513258578369466739949960,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275379|344799|344800|,0,279,97,3
188,71896941978754809488137974348151998693205792533709324513258578369466739949960,24001,69,yes,yes,ValidatorSamplingOperation,100,1,275380|330715|330716|375997|375998|375999|,0,280,0,6
318,71896941978754809488137974348151998693205792533709324513258578369466739949960,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275381|275382|275383|376512|376513|,0,281,31,5
300,71896941978754809488137974348151998693205792533709324513258578369466739949960,24001,50,yes,yes,ValidatorSamplingOperation,100,1,275384|376635|376636|,0,282,0,3
334,71896941978754809488137974348151998693205792533709324513258578369466739949960,24001,,yes,yes,RandomSamplingOperation,72,1,275385|275386|275387|275388|275389|275390|275391|275392|275393|275394|275395|275396|275397|275398|376556|376557|376558|376559|376560|376561|376562|376563|376564|376565|,0,283,,24
280,8494962651170941019486294942303452865045959709160683987927972345505688610755,24001,,no,yes,RandomSamplingOperation,73,1,275399|275400|275401|275402|275403|275404|275405|275406|275407|376572|376573|376574|376575|376576|376577|,0,284,,15
206,58264319852933632286469580619958992168067118685244184571393188136088086908036,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275408|376481|376482|,0,285,2,3
120,58264319852933632286469580619958992168067118685244184571393188136088086908036,24001,97,yes,yes,ValidatorSamplingOperation,100,1,275409|376450|376451|,0,286,0,3
208,58264319852933632286469580619958992168067118685244184571393188136088086908036,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275410|376554|376555|,0,287,28,3
146,58264319852933632286469580619958992168067118685244184571393188136088086908036,24001,52,yes,yes,ValidatorSamplingOperation,100,1,275411|376059|376060|,0,288,0,3
450,58264319852933632286469580619958992168067118685244184571393188136088086908036,24001,,yes,yes,RandomSamplingOperation,72,1,275412|275413|275414|275415|275416|275417|275418|275419|275420|275421|376739|376740|376741|376742|376743|376744|376745|376746|376747|376748|376749|377122|377123|377124|,0,289,,24
340,109013771847957065744947126485427112651375275941206822465313116917139066007929,24001,,no,yes,RandomSamplingOperation,74,1,275422|275423|275424|275425|275426|275427|275428|275429|275430|376760|376761|376762|376763|376764|376765|376766|376767|,0,290,,17
350,80078577880492190055291958835687491351447235353520825150881534967336775717810,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275431|275432|343293|343294|376947|376948|376949|,0,291,18,7
236,80078577880492190055291958835687491351447235353520825150881534967336775717810,24001,17,yes,yes,ValidatorSamplingOperation,100,1,275433|343304|343305|,0,292,0,3
210,80078577880492190055291958835687491351447235353520825150881534967336775717810,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275434|376541|376542|,0,293,80,3
214,80078577880492190055291958835687491351447235353520825150881534967336775717810,24001,97,yes,yes,ValidatorSamplingOperation,100,1,275435|376454|376455|,0,294,0,3
256,80078577880492190055291958835687491351447235353520825150881534967336775717810,24001,,yes,yes,RandomSamplingOperation,72,1,275436|275437|275438|275439|275440|275441|275442|275443|275444|376812|376813|376814|376815|376816|376817|376818|376819|376820|,0,295,,18
330,53361331161743896077078469861579638670051149682413463443234311020456303226868,24001,,no,yes,RandomSamplingOperation,73,1,275445|275446|275447|275448|275449|275450|376831|376832|376833|376834|376835|376836|376837|,0,296,,13
278,110830005025784807707885435240401099235828375068450137393853593228726798821950,24001,,no,yes,RandomSamplingOperation,75,1,275451|275452|275453|275454|275455|275456|376578|376579|376580|376581|376582|376583|376584|,0,297,,13
262,19191192076126320640924247483532137198489043609278031166569798519948120420409,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275457|275458|351070|351071|376877|376878|376879|,0,298,18,7
188,19191192076126320640924247483532137198489043609278031166569798519948120420409,24001,10,yes,yes,ValidatorSamplingOperation,100,1,275459|337928|337929|,0,299,0,3
136,19191192076126320640924247483532137198489043609278031166569798519948120420409,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275460|376456|376457|,0,300,59,3
222,19191192076126320640924247483532137198489043609278031166569798519948120420409,24001,48,yes,yes,ValidatorSamplingOperation,100,1,275461|365987|365988|,0,301,0,3
354,19191192076126320640924247483532137198489043609278031166569798519948120420409,24001,,yes,yes,RandomSamplingOperation,72,1,275462|275463|275464|275465|275466|275467|275468|376608|376609|376610|376611|376612|376613|376614|376615|376616|377112|377113|377114|377115|,0,302,,20
480,78506933086795364704086891885315902559701516460652039157379722272371046958496,24001,,no,yes,RandomSamplingOperation,72,1,275469|275470|275471|275472|275473|275474|275475|275476|376800|376801|376802|376803|376804|376805|377137|377138|377139|,0,303,,17
364,43568084745305296127223125163439810702938064612217787378858319248651442968139,24001,,no,yes,RandomSamplingOperation,74,1,275477|275478|275479|275480|275481|275482|275483|275484|275485|275486|275487|376733|376734|376735|376736|376737|376738|,0,304,,17
286,50257864748696071111545604552366529653683846146637534008155069048676665739852,24001,,no,yes,RandomSamplingOperation,75,1,275488|275489|275490|275491|275492|275493|275494|275495|275496|275497|275498|275499|376678|376679|376680|376681|,0,305,,16
510,86943771941966688752667475392185371836174192579274714875607531191477248999971,24001,0,yes,no,ValidatorSamplingOperation,39,1,275500|376552|376553|377125|377126|,0,306,30,5
230,86943771941966688752667475392185371836174192579274714875607531191477248999971,24001,12,yes,yes,ValidatorSamplingOperation,100,1,275501|376622|376623|,0,307,0,3
308,86943771941966688752667475392185371836174192579274714875607531191477248999971,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275502|371634|371635|376895|376896|,0,308,47,5
102,86943771941966688752667475392185371836174192579274714875607531191477248999971,24001,42,yes,yes,ValidatorSamplingOperation,53,1,275503|371521|371522|,0,309,0,3
236,86943771941966688752667475392185371836174192579274714875607531191477248999971,24001,,yes,yes,RandomSamplingOperation,74,1,275504|275505|275506|275507|275508|275509|275510|275511|275512|275513|275514|275515|376501|376502|376503|376504|376505|376506|376507|376508|376509|376510|,0,310,,22
306,16646573879907590399509196024616451507181138714942166530960518507274707557048,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275516|336021|336022|376490|376491|376492|,0,311,6,6
164,16646573879907590399509196024616451507181138714942166530960518507274707557048,24001,79,yes,yes,ValidatorSamplingOperation,100,1,275517|347133|347134|,0,312,0,3
248,16646573879907590399509196024616451507181138714942166530960518507274707557048,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275518|344208|344209|376861|376862|376863|,0,313,42,6
74,16646573879907590399509196024616451507181138714942166530960518507274707557048,24001,69,yes,yes,ValidatorSamplingOperation,100,1,275519|,0,314,0,1
272,16646573879907590399509196024616451507181138714942166530960518507274707557048,24001,,yes,yes,RandomSamplingOperation,72,1,275520|275521|275522|275523|275524|275525|275526|275527|275528|275529|376524|376525|376526|376527|376528|376529|376530|,0,315,,17
226,6139734692434225139696315491748680034056660966745086280273468544856540785789,24001,,no,yes,RandomSamplingOperation,73,1,275530|275531|275532|275533|275534|275535|275536|275537|275538|275539|275540|275541|275542|376661|376662|376663|376664|376665|376666|376667|376668|,0,316,,21
246,113971621484583213149305319679067523870715092451021047447352655827264442281807,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275543|275544|376648|376649|,0,317,82,4
136,113971621484583213149305319679067523870715092451021047447352655827264442281807,24001,68,yes,yes,ValidatorSamplingOperation,100,1,275545|,0,318,0,1
286,113971621484583213149305319679067523870715092451021047447352655827264442281807,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275546|275547|376783|376784|,0,319,51,4
264,113971621484583213149305319679067523870715092451021047447352655827264442281807,24001,76,yes,yes,ValidatorSamplingOperation,100,1,275548|376444|376445|,0,320,0,3
312,113971621484583213149305319679067523870715092451021047447352655827264442281807,24001,,yes,yes,RandomSamplingOperation,72,1,275549|275550|275551|275552|275553|275554|275555|275556|275557|376770|376771|376772|376773|376774|376775|376776|376777|376778|376779|376780|,0,321,,20
278,15816423376537687498175658716381325840356423323453352469729329490184209416980,24001,,no,yes,RandomSamplingOperation,74,1,275558|275559|275560|275561|275562|275563|275564|376591|376592|376593|376594|376595|376596|376597|376598|,0,322,,15
114,8523364268682509341164509062146178716950902529288496594674276389115196640448,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275565|361136|361137|,0,323,59,3
220,8523364268682509341164509062146178716950902529288496594674276389115196640448,24001,43,yes,yes,ValidatorSamplingOperation,100,1,275566|333179|333180|,0,324,0,3
282,8523364268682509341164509062146178716950902529288496594674276389115196640448,24001,0,yes,yes,ValidatorSamplingOperation,100,1,275567|275568|376493|376494|,0,325,75,4
370,8523364268682509341164509062146178716950902529288496594674276389115196640448,24001,36,yes,no,ValidatorSamplingOperation,36,1,275569|333173|333174|376900|,0,326,0,4
414,8523364268682509341164509062146178716950902529288496594674276389115196640448,24001,,yes,yes,RandomSamplingOperation,74,1,275570|275571|275572|275573|275574|275575|275576|275577|376688|376689|376690|376691|376692|376693|376694|376695|376696|376697|376698|377132|377133|377134|377135|,0,327,,23
,109013771847957065744947126485427112651375275941206822465313116917139066007929,24000,,,,FindOperation,,,376531|376532|376533|376620|376620|376868|376868|376875|376875|377062|377062|376969|376969|377107|377107|377111|377111|377131|377131|377145|377145|377157|377157|377153|377153|377161|377161|377163|377163|377164|377165|377167|,16,328,,
,43568084745305296127223125163439810702938064612217787378858319248651442968139,24000,,,,FindOperation,,,377168|377169|377170|377171|377171|377172|377172|377173|377173|377177|377177|377178|377178|377185|377185|377189|377189|377191|377191|377198|377198|377201|377201|377206|377206|377204|377204|377214|377214|377215|377223|377228|,16,329,,
,15816423376537687498175658716381325840356423323453352469729329490184209416980,24000,,,,FindOperation,,,377179|377180|377181|377182|377182|377187|377187|377188|377188|377194|377194|377197|377197|377199|377199|377207|377207|377210|377210|377209|377209|377222|377222|377234|377234|377233|377233|377254|377254|377258|377262|377251|,16,330,,
,58264319852933632286469580619958992168067118685244184571393188136088086908036,24000,,,,FindOperation,,,377218|377219|377220|377227|377227|377231|377231|377245|377245|377238|377238|377261|377261|377260|377260|377270|377270|377272|377272|377274|377274|377284|377284|377278|377278|377287|377287|377290|377290|377292|377294|377295|,16,331,,
,21083679024840227917741926176471142862932536578380136110289082334138381274505,24000,,,,FindOperation,,,377224|377225|377226|377229|377229|377232|377232|377235|377235|377239|377239|377243|377243|377242|377242|377250|377250|377257|377257|377267|377267|377263|377263|377266|377266|377275|377275|377276|377276|377285|377281|377289|,16,332,,
,112865437415906332786328398388168845416308980718933860169122309032360379224223,24000,,,,FindOperation,,,377296|377297|377298|377299|377299|377300|377300|377301|377301|377306|377306|377305|377305|377308|377308|377313|377313|377310|377310|377316|377316|377311|377311|377319|377319|377321|377321|377320|377320|377324|377327|377326|,16,333,,
,83814183170291850251680823880522715558189094423550585243365458794131648333116,24000,,,,FindOperation,,,377328|377329|377330|377331|377331|377333|377333|377335|377335|377336|377336|377337|377337|377344|377344|377348|377348|377350|377350|377363|377363|377368|377368|377366|377366|377365|377365|377374|377374|377378|377376|377381|,16,334,,
,20834994022199432358117239076087879786734224697014068324550418630164266292172,24000,,,,FindOperation,,,377341|377342|377343|377345|377345|377346|377346|377353|377353|377351|377351|377357|377357|377359|377359|377354|377354|377372|377372|377369|377369|377373|377373|377382|377382|377385|377385|377386|377386|377387|377392|377401|,16,335,,
,78506933086795364704086891885315902559701516460652039157379722272371046958496,24000,,,,FindOperation,,,377389|377390|377391|377394|377394|377395|377395|377398|377398|377396|377396|377403|377403|377404|377404|377406|377406|377410|377410|377411|377411|377413|377413|377408|377408|377420|377420|377429|377429|377424|377425|377436|,16,336,,
,8494962651170941019486294942303452865045959709160683987927972345505688610755,24000,,,,FindOperation,,,377417|377418|377419|377421|377421|377423|377423|377428|377428|377430|377430|377433|377433|377435|377435|377440|377440|377438|377438|377443|377443|377441|377441|377447|377447|377451|377451|377448|377448|377450|377454|377455|,16,337,,
,80078577880492190055291958835687491351447235353520825150881534967336775717810,24000,,,,FindOperation,,,377456|377457|377458|377463|377463|377465|377465|377473|377473|377466|377466|377477|377477|377485|377485|377488|377488|377487|377487|377498|377498|377509|377509|377517|377517|377524|377524|377547|377547|377541|377559|377574|,16,338,,
,81369626915381206686123294800870750548857161636807104342760885069864211144176,24000,,,,FindOperation,,,377459|377460|377461|377462|377462|377467|377467|377472|377472|377475|377475|377489|377489|377490|377490|377496|377496|377525|377525|377526|377526|377530|377530|377549|377549|377557|377557|377564|377564|377577|377580|377592|,16,339,,
,71896941978754809488137974348151998693205792533709324513258578369466739949960,24000,,,,FindOperation,,,377469|377470|377471|377482|377482|377483|377483|377484|377484|377495|377495|377501|377501|377512|377512|377516|377516|377539|377539|377552|377552|377543|377543|377542|377542|377566|377566|377569|377569|377575|377584|377590|,16,340,,
,36093602753225695073056342998991212823352056071849651795082108548812171441038,24000,,,,FindOperation,,,377503|377504|377505|377514|377514|377520|377520|377529|377529|377548|377548|377532|377532|377565|377565|377556|377556|377581|377581|377583|377583|377578|377578|377596|377596|377599|377599|377602|377602|377609|377619|377629|,16,341,,
,53361331161743896077078469861579638670051149682413463443234311020456303226868,24000,,,,FindOperation,,,377506|377507|377508|377511|377511|377523|377523|377527|377527|377533|377533|377560|377560|377568|377568|377586|377586|377570|377570|377589|377589|377594|377594|377601|377601|377603|377603|377610|377610|377622|377612|377624|,16,342,,
,19191192076126320640924247483532137198489043609278031166569798519948120420409,24000,,,,FindOperation,,,377605|377606|377607|377611|377611|377613|377613|377614|377614|377621|377621|377627|377627|377626|377626|377632|377632|377630|377630|377639|377639|377638|377638|377647|377647|377648|377648|377641|377641|377656|377658|377659|,16,343,,
,113971621484583213149305319679067523870715092451021047447352655827264442281807,24000,,,,FindOperation,,,377633|377634|377635|377640|377640|377642|377642|377644|377644|377653|377653|377657|377657|377660|377660|377661|377661|377669|377669|377663|377663|377676|377676|377677|377677|377685|377685|377682|377682|377691|377696|377698|,16,344,,
,16646573879907590399509196024616451507181138714942166530960518507274707557048,24000,,,,FindOperation,,,377666|377667|377668|377670|377670|377674|377674|377675|377675|377683|377683|377678|377678|377689|377689|377688|377688|377697|377697|377692|377692|377702|377702|377700|377700|377705|377705|377707|377707|377704|377711|377710|,16,345,,
,110830005025784807707885435240401099235828375068450137393853593228726798821950,24000,,,,FindOperation,,,377712|377713|377714|377715|377715|377717|377717|377718|377718|377722|377722|377719|377719|377726|377726|377725|377725|377727|377727|377731|377731|377732|377732|377734|377734|377735|377735|377738|377738|377740|377742|377743|,16,346,,
,107758395224189915966009929936085500083576551061330295183245479691742702859344,24000,,,,FindOperation,,,377744|377745|377746|377747|377747|377748|377748|377749|377749|377759|377759|377758|377758|377770|377770|377767|377767|377779|377779|377787|377787|377795|377795|377782|377782|377814|377814|377810|377810|377828|377815|377844|,16,347,,
,89333137326635079115430978578397364590151192892532202457099489458922729533182,24000,,,,FindOperation,,,377750|377751|377752|377756|377756|377757|377757|377771|377771|377760|377760|377781|377781|377783|377783|377778|377778|377797|377797|377800|377800|377806|377806|377802|377802|377821|377821|377825|377825|377830|377848|377854|,16,348,,
,107442146857094918533505676591216762960158330958637723605132424179098757693914,24000,,,,FindOperation,,,377761|377762|377763|377769|377769|377772|377772|377773|377773|377788|377788|377792|377792|377789|377789|377804|377804|377807|377807|377817|377817|377816|377816|377827|377827|377822|377822|377837|377837|377842|377853|377850|,16,349,,
,86943771941966688752667475392185371836174192579274714875607531191477248999971,24000,,,,FindOperation,,,377818|377819|377820|377826|377826|377833|377833|377841|377841|377839|377839|377851|377851|377859|377859|377862|377862|377875|377875|377879|377879|377870|377870|377872|377872|377897|377897|377915|377915|377910|377910|377908|377944|377945|,17,350,,
,21444763903864228777611728735683311458635985122844023709586719375032296896384,24000,,,,FindOperation,,,377845|377846|377847|377852|377852|377855|377855|377856|377856|377866|377866|377863|377863|377867|377867|377874|377874|377876|377876|377887|377887|377885|377885|377894|377894|377913|377913|377911|377911|377921|377935|377939|,16,351,,
,50257864748696071111545604552366529653683846146637534008155069048676665739852,24000,,,,FindOperation,,,377881|377882|377883|377893|377893|377898|377898|377912|377912|377903|377903|377927|377927|377936|377936|377946|377946|377961|377961|377965|377965|377981|377981|377974|377974|377988|377988|377991|377991|377997|377996|378001|,16,352,,
,62101433460086714777742258717986077936219151512656858979668212515437770683208,24000,,,,FindOperation,,,377888|377889|377890|377892|377892|377896|377896|377902|377902|377906|377906|377923|377923|377928|377928|377917|377917|377932|377932|377941|377941|377949|377949|377962|377962|377968|377968|377956|377956|377964|377978|377985|,16,353,,
,107226767459581317767844583912817849269583998434099643520621297707898981728768,24000,,,,FindOperation,,,377918|377919|377920|377933|377933|377947|377947|377938|377938|377952|377952|377957|377957|377940|377940|377966|377966|377972|377972|377980|377980|377984|377984|377976|377976|377973|377973|377992|377992|377994|377998|378000|,16,354,,
,90511429851826879211065261274096806209361290076668493692964796275875003980641,24000,,,,FindOperation,,,378002|378003|378004|378005|378005|378006|378006|378009|378009|378012|378012|378008|378008|378015|378015|378019|378019|378016|378016|378022|378022|378023|378023|378017|378017|378027|378027|378029|378029|378031|378032|378033|,16,355,,
